Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Troy Brown Jr.,Timberwolves,"JAN 01, 2024",MIN @ NYK,L,6,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,0,1,1,0,-15
Troy Brown Jr.,Timberwolves,"DEC 30, 2023",MIN vs. LAL,W,8,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,3,3,0,1,0,0,0,3,2
Troy Brown Jr.,Timberwolves,"DEC 28, 2023",MIN vs. DAL,W,6,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,1,0,0,0,2,-5
Troy Brown Jr.,Timberwolves,"DEC 26, 2023",MIN @ OKC,L,2,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,0,-4
Troy Brown Jr.,Timberwolves,"DEC 23, 2023",MIN @ SAC,W,3,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,0,0,3,0,-3
Troy Brown Jr.,Timberwolves,"DEC 21, 2023",MIN vs. LAL,W,6,0,1,0.0%,0,1,0.0%,2,2,100.0%,0,1,1,0,0,0,0,2,2,3
Troy Brown Jr.,Timberwolves,"DEC 20, 2023",MIN @ PHI,L,10,2,4,50.0%,1,2,50.0%,0,0,0.0%,1,1,2,1,0,0,3,0,5,-11
Troy Brown Jr.,Timberwolves,"DEC 18, 2023",MIN @ MIA,W,5,1,1,100.0%,1,1,100.0%,0,0,0.0%,0,1,1,1,0,0,1,0,3,-8
Troy Brown Jr.,Timberwolves,"DEC 16, 2023",MIN vs. IND,W,16,4,6,66.7%,3,5,60.0%,0,0,0.0%,0,1,1,4,0,0,1,1,11,5
Troy Brown Jr.,Timberwolves,"DEC 14, 2023",MIN @ DAL,W,15,2,4,50.0%,1,3,33.3%,0,0,0.0%,0,1,1,1,0,0,0,0,5,-2
Troy Brown Jr.,Timberwolves,"DEC 11, 2023",MIN @ NOP,L,27,2,9,22.2%,1,7,14.3%,0,0,0.0%,0,6,6,2,0,0,0,1,5,-15
Troy Brown Jr.,Timberwolves,"DEC 08, 2023",MIN @ MEM,W,30,8,10,80.0%,4,6,66.7%,0,0,0.0%,1,3,4,4,1,0,1,2,20,18
Troy Brown Jr.,Timberwolves,"DEC 06, 2023",MIN vs. SAS,W,25,3,9,33.3%,2,8,25.0%,0,0,0.0%,0,1,1,2,0,1,1,1,8,7
Troy Brown Jr.,Timberwolves,"DEC 02, 2023",MIN @ CHA,W,32,3,7,42.9%,3,6,50.0%,0,0,0.0%,1,2,3,1,1,0,1,4,9,15
Troy Brown Jr.,Timberwolves,"NOV 30, 2023",MIN vs. UTA,W,29,3,6,50.0%,2,3,66.7%,0,0,0.0%,0,3,3,2,1,0,1,0,8,20
Troy Brown Jr.,Timberwolves,"NOV 28, 2023",MIN vs. OKC,W,21,5,6,83.3%,3,4,75.0%,4,6,66.7%,0,3,3,0,0,0,1,2,17,1
Troy Brown Jr.,Timberwolves,"NOV 26, 2023",MIN @ MEM,W,18,2,4,50.0%,2,4,50.0%,0,0,0.0%,2,2,4,1,0,0,1,1,6,5
Troy Brown Jr.,Timberwolves,"NOV 24, 2023",MIN vs. SAC,L,25,4,8,50.0%,1,5,20.0%,1,2,50.0%,3,4,7,0,0,1,0,1,10,9
Troy Brown Jr.,Timberwolves,"NOV 22, 2023",MIN vs. PHI,W,7,0,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,1,0,0,0,0,0,0,-6
Troy Brown Jr.,Timberwolves,"NOV 20, 2023",MIN vs. NYK,W,17,1,5,20.0%,1,3,33.3%,2,2,100.0%,1,4,5,2,0,0,0,2,5,2
Troy Brown Jr.,Timberwolves,"NOV 15, 2023",MIN @ PHX,L,14,0,3,0.0%,0,2,0.0%,4,4,100.0%,1,3,4,1,1,0,0,1,4,6
Troy Brown Jr.,Timberwolves,"NOV 14, 2023",MIN @ GSW,W,10,0,1,0.0%,0,1,0.0%,0,0,0.0%,1,1,2,1,1,0,0,0,0,-1
Troy Brown Jr.,Timberwolves,"NOV 12, 2023",MIN @ GSW,W,1,0,0,0.0%,0,0,0.0%,2,2,100.0%,0,0,0,0,0,0,0,0,2,-4
Troy Brown Jr.,Timberwolves,"NOV 08, 2023",MIN vs. NOP,W,5,2,5,40.0%,0,1,0.0%,0,0,0.0%,1,0,1,0,0,0,0,0,4,-6
Troy Brown Jr.,Timberwolves,"NOV 04, 2023",MIN vs. UTA,W,4,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,2,2,0,0,0,0,0,2,5
Troy Brown Jr.,Timberwolves,"NOV 01, 2023",MIN vs. DEN,W,5,0,1,0.0%,0,1,0.0%,4,4,100.0%,0,4,4,1,0,0,1,0,4,0
Troy Brown Jr.,Timberwolves,"OCT 28, 2023",MIN vs. MIA,W,15,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,2,2,1,1,0,2,1,0,-5
Troy Brown Jr.,Timberwolves,"OCT 25, 2023",MIN @ TOR,L,5,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,0,0,0,0,1
Troy Brown Jr. - Average,Average,,,,12.8,1.6,3.5,35.2%,0.9,2.4,25.7%,0.7,0.8,21.3%,0.4,1.8,2.2,0.9,0.3,0.1,0.5,0.8,4.8,0.8
Jalen Brunson,Knicks,"JAN 03, 2024",NYK vs. CHI,W,38,13,22,59.1%,4,9,44.4%,1,1,100.0%,0,3,3,13,0,0,4,3,31,31
Jalen Brunson,Knicks,"JAN 01, 2024",NYK vs. MIN,W,41,5,23,21.7%,1,9,11.1%,5,5,100.0%,0,4,4,14,1,0,2,4,16,16
Jalen Brunson,Knicks,"DEC 30, 2023",NYK @ IND,L,41,9,22,40.9%,4,8,50.0%,6,9,66.7%,0,1,1,6,0,1,4,3,28,-17
Jalen Brunson,Knicks,"DEC 29, 2023",NYK @ ORL,L,34,4,15,26.7%,0,4,0.0%,12,12,100.0%,0,7,7,8,0,1,3,2,20,-10
Jalen Brunson,Knicks,"DEC 27, 2023",NYK @ OKC,L,37,9,19,47.4%,1,5,20.0%,5,5,100.0%,2,2,4,7,2,1,5,4,24,-9
Jalen Brunson,Knicks,"DEC 25, 2023",NYK vs. MIL,W,37,15,28,53.6%,1,3,33.3%,7,9,77.8%,1,3,4,6,1,0,0,0,38,6
Jalen Brunson,Knicks,"DEC 23, 2023",NYK vs. MIL,L,37,15,26,57.7%,3,5,60.0%,3,3,100.0%,0,3,3,7,0,1,3,2,36,-16
Jalen Brunson,Knicks,"DEC 20, 2023",NYK @ BKN,W,32,6,15,40.0%,1,3,33.3%,3,4,75.0%,1,6,7,8,1,0,3,0,16,18
Jalen Brunson,Knicks,"DEC 18, 2023",NYK @ LAL,W,37,10,21,47.6%,3,6,50.0%,6,6,100.0%,1,3,4,3,1,1,4,0,29,1
Jalen Brunson,Knicks,"DEC 16, 2023",NYK @ LAC,L,34,7,17,41.2%,2,5,40.0%,6,6,100.0%,2,5,7,6,0,0,2,2,22,-25
Jalen Brunson,Knicks,"DEC 15, 2023",NYK @ PHX,W,35,17,23,73.9%,9,9,100.0%,7,9,77.8%,1,5,6,9,5,0,2,0,50,7
Jalen Brunson,Knicks,"DEC 13, 2023",NYK @ UTA,L,39,6,19,31.6%,0,6,0.0%,11,16,68.8%,2,5,7,8,2,0,3,4,23,9
Jalen Brunson,Knicks,"DEC 11, 2023",NYK vs. TOR,W,38,7,12,58.3%,3,5,60.0%,4,6,66.7%,0,2,2,9,1,0,7,5,21,1
Jalen Brunson,Knicks,"DEC 08, 2023",NYK @ BOS,L,34,8,17,47.1%,0,5,0.0%,7,9,77.8%,0,1,1,4,1,0,1,3,23,-21
Jalen Brunson,Knicks,"DEC 05, 2023",NYK @ MIL,L,34,10,22,45.5%,0,5,0.0%,4,7,57.1%,0,3,3,6,1,0,3,1,24,-14
Jalen Brunson,Knicks,"DEC 01, 2023",NYK @ TOR,W,37,9,21,42.9%,3,8,37.5%,1,1,100.0%,0,5,5,8,1,0,2,2,22,15
Jalen Brunson,Knicks,"NOV 30, 2023",NYK vs. DET,W,40,13,24,54.2%,7,12,58.3%,9,10,90.0%,2,4,6,8,1,0,1,3,42,11
Jalen Brunson,Knicks,"NOV 28, 2023",NYK vs. CHA,W,34,5,9,55.6%,2,5,40.0%,0,1,0.0%,1,2,3,7,3,0,2,3,12,20
Jalen Brunson,Knicks,"NOV 26, 2023",NYK vs. PHX,L,38,15,25,60.0%,5,10,50.0%,0,2,0.0%,0,6,6,8,3,1,2,5,35,5
Jalen Brunson,Knicks,"NOV 24, 2023",NYK vs. MIA,W,34,10,16,62.5%,1,4,25.0%,3,5,60.0%,0,3,3,3,0,0,2,1,24,-6
Jalen Brunson,Knicks,"NOV 20, 2023",NYK @ MIN,L,36,7,15,46.7%,3,6,50.0%,8,8,100.0%,0,4,4,6,0,0,1,2,25,-16
Jalen Brunson,Knicks,"NOV 18, 2023",NYK @ CHA,W,39,12,21,57.1%,4,8,50.0%,4,4,100.0%,0,4,4,7,0,0,2,2,32,15
Jalen Brunson,Knicks,"NOV 17, 2023",NYK @ WAS,W,34,10,23,43.5%,6,10,60.0%,6,6,100.0%,3,4,7,7,0,0,0,2,32,18
Jalen Brunson,Knicks,"NOV 15, 2023",NYK @ ATL,W,41,8,19,42.1%,6,10,60.0%,2,2,100.0%,0,0,0,8,0,0,3,2,24,8
Jalen Brunson,Knicks,"NOV 13, 2023",NYK @ BOS,L,39,10,21,47.6%,3,7,42.9%,3,5,60.0%,0,3,3,4,1,0,2,0,26,-20
Jalen Brunson,Knicks,"NOV 12, 2023",NYK vs. CHA,W,27,7,12,58.3%,2,4,50.0%,4,4,100.0%,0,1,1,1,1,0,1,2,20,13
Jalen Brunson,Knicks,"NOV 08, 2023",NYK vs. SAS,W,33,8,19,42.1%,5,8,62.5%,4,4,100.0%,0,2,2,6,0,0,0,2,25,27
Jalen Brunson,Knicks,"NOV 06, 2023",NYK vs. LAC,W,35,2,12,16.7%,1,3,33.3%,2,2,100.0%,2,1,3,6,3,0,4,1,7,-1
Jalen Brunson,Knicks,"NOV 03, 2023",NYK @ MIL,L,42,17,30,56.7%,2,8,25.0%,9,11,81.8%,2,3,5,4,1,0,4,3,45,2
Jalen Brunson,Knicks,"NOV 01, 2023",NYK vs. CLE,L,39,8,23,34.8%,0,2,0.0%,8,9,88.9%,1,3,4,4,0,0,1,4,24,-6
Jalen Brunson,Knicks,"OCT 31, 2023",NYK @ CLE,W,34,7,16,43.8%,1,3,33.3%,4,5,80.0%,0,5,5,2,2,0,5,1,19,21
Jalen Brunson,Knicks,"OCT 28, 2023",NYK @ NOP,L,31,4,14,28.6%,1,5,20.0%,5,6,83.3%,1,3,4,5,0,0,1,2,14,-9
Jalen Brunson,Knicks,"OCT 27, 2023",NYK @ ATL,W,33,11,21,52.4%,8,12,66.7%,1,2,50.0%,0,3,3,5,0,0,2,1,31,13
Jalen Brunson,Knicks,"OCT 25, 2023",NYK vs. BOS,L,33,6,21,28.6%,3,8,37.5%,0,1,0.0%,1,2,3,6,3,0,2,3,15,-9
Jalen Brunson - Average,Average,,,,36.1,9.1,19.5,46.1%,2.8,6.5,38.4%,4.7,5.7,78.3%,0.7,3.3,3.9,6.4,1.0,0.2,2.4,2.2,25.7,2.3
Thomas Bryant,Heat,"JAN 01, 2024",MIA @ LAC,L,3,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,0,-6
Thomas Bryant,Heat,"DEC 20, 2023",MIA @ ORL,W,17,5,7,71.4%,0,0,0.0%,2,2,100.0%,3,2,5,1,0,0,2,1,12,20
Thomas Bryant,Heat,"DEC 16, 2023",MIA vs. CHI,W,6,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,2,2,0,0,1,0,2,2,-8
Thomas Bryant,Heat,"DEC 14, 2023",MIA vs. CHI,L,12,2,2,100.0%,0,0,0.0%,2,2,100.0%,0,2,2,1,0,0,0,1,6,0
Thomas Bryant,Heat,"DEC 13, 2023",MIA vs. CHA,W,16,5,7,71.4%,0,0,0.0%,1,1,100.0%,6,3,9,0,0,0,1,2,11,-2
Thomas Bryant,Heat,"DEC 11, 2023",MIA @ CHA,W,4,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,2,2,1,0,0,0,0,0,2
Thomas Bryant,Heat,"NOV 30, 2023",MIA vs. IND,W,6,1,1,100.0%,0,0,0.0%,0,0,0.0%,1,3,4,1,0,0,0,1,2,-1
Thomas Bryant,Heat,"NOV 25, 2023",MIA @ BKN,L,13,1,5,20.0%,0,1,0.0%,0,0,0.0%,0,1,1,0,1,0,2,1,2,-17
Thomas Bryant,Heat,"NOV 22, 2023",MIA @ CLE,W,24,4,8,50.0%,0,0,0.0%,2,2,100.0%,1,6,7,1,1,1,0,3,10,13
Thomas Bryant,Heat,"NOV 14, 2023",MIA @ CHA,W,3,1,3,33.3%,0,0,0.0%,0,0,0.0%,1,0,1,0,0,0,0,0,2,5
Thomas Bryant,Heat,"NOV 12, 2023",MIA @ SAS,W,5,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,2,9
Thomas Bryant,Heat,"NOV 08, 2023",MIA @ MEM,W,12,1,3,33.3%,0,0,0.0%,0,0,0.0%,1,5,6,0,0,0,1,1,2,-9
Thomas Bryant,Heat,"NOV 06, 2023",MIA vs. LAL,W,10,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,4,4,0,0,1,1,1,2,-4
Thomas Bryant,Heat,"NOV 03, 2023",MIA vs. WAS,W,18,5,7,71.4%,0,0,0.0%,1,2,50.0%,2,2,4,0,0,1,2,4,11,1
Thomas Bryant,Heat,"NOV 01, 2023",MIA vs. BKN,L,15,3,4,75.0%,0,0,0.0%,2,2,100.0%,1,4,5,0,1,0,2,4,8,-9
Thomas Bryant,Heat,"OCT 30, 2023",MIA @ MIL,L,22,4,7,57.1%,0,1,0.0%,2,2,100.0%,0,2,2,0,2,0,1,0,10,-12
Thomas Bryant,Heat,"OCT 28, 2023",MIA @ MIN,L,12,2,4,50.0%,0,0,0.0%,1,2,50.0%,3,2,5,1,0,0,1,1,5,-8
Thomas Bryant,Heat,"OCT 27, 2023",MIA @ BOS,L,13,1,5,20.0%,0,1,0.0%,0,0,0.0%,1,3,4,1,0,1,1,1,2,-8
Thomas Bryant,Heat,"OCT 25, 2023",MIA vs. DET,W,16,2,5,40.0%,0,0,0.0%,4,5,80.0%,2,4,6,3,1,0,1,0,8,5
Thomas Bryant - Average,Average,,,,11.9,2.1,3.8,54.9%,0.0,0.2,0.0%,0.9,1.1,41.1%,1.2,2.5,3.6,0.6,0.3,0.3,0.8,1.2,5.1,-1.5
Kobe Bufkin,Hawks,"OCT 30, 2023",ATL vs. MIN,W,1,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-4
Kobe Bufkin,Hawks,"OCT 29, 2023",ATL @ MIL,W,3,0,2,0.0%,0,1,0.0%,1,2,50.0%,1,1,2,0,0,0,0,0,1,-10
Kobe Bufkin - Average,Average,,,,2.0,0.0,1.5,0.0%,0.0,0.5,0.0%,0.5,1.0,25.0%,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-7.0
Reggie Bullock Jr.,Rockets,"JAN 03, 2024",HOU vs. BKN,W,8,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,1,0,0,0,0,0,-13
Reggie Bullock Jr.,Rockets,"JAN 01, 2024",HOU vs. DET,W,14,3,5,60.0%,1,2,50.0%,0,0,0.0%,0,2,2,2,0,0,1,0,7,-3
Reggie Bullock Jr.,Rockets,"DEC 27, 2023",HOU vs. PHX,L,7,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,0,2
Reggie Bullock Jr.,Rockets,"DEC 15, 2023",HOU @ MEM,W,4,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,3
Reggie Bullock Jr.,Rockets,"DEC 13, 2023",HOU vs. MEM,W,6,2,4,50.0%,2,4,50.0%,0,0,0.0%,0,0,0,0,0,0,0,0,6,6
Reggie Bullock Jr.,Rockets,"DEC 06, 2023",HOU vs. OKC,W,6,1,2,50.0%,0,1,0.0%,1,1,100.0%,0,0,0,0,0,0,0,0,3,4
Reggie Bullock Jr.,Rockets,"NOV 29, 2023",HOU @ DEN,L,12,2,2,100.0%,2,2,100.0%,0,0,0.0%,1,0,1,0,0,0,0,3,6,-1
Reggie Bullock Jr.,Rockets,"NOV 22, 2023",HOU vs. MEM,W,4,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-3
Reggie Bullock Jr.,Rockets,"NOV 20, 2023",HOU @ GSW,L,8,0,2,0.0%,0,2,0.0%,0,0,0.0%,1,4,5,0,0,0,0,0,0,-2
Reggie Bullock Jr.,Rockets,"NOV 08, 2023",HOU vs. LAL,W,12,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,1,1,1,0,0,0,0,3,6
Reggie Bullock Jr.,Rockets,"NOV 06, 2023",HOU vs. SAC,W,12,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,2,0,0,0,1,0,-12
Reggie Bullock Jr.,Rockets,"OCT 29, 2023",HOU vs. GSW,L,6,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,0,0,0,1,1,0,-15
Reggie Bullock Jr.,Rockets,"OCT 27, 2023",HOU @ SAS,L,11,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,3,3,0,0,0,1,1,0,3
Reggie Bullock Jr.,Rockets,"OCT 25, 2023",HOU @ ORL,L,11,1,1,100.0%,1,1,100.0%,0,0,0.0%,0,1,1,0,1,1,0,1,3,-5
Reggie Bullock Jr. - Average,Average,,,,8.6,0.7,1.9,28.1%,0.5,1.4,25.0%,0.1,0.1,7.1%,0.1,1.0,1.1,0.5,0.1,0.1,0.2,0.5,2.0,-2.1
Alec Burks,Pistons,"JAN 03, 2024",DET @ UTA,L,34,9,17,52.9%,5,9,55.6%,4,5,80.0%,0,4,4,1,0,0,2,4,27,-12
Alec Burks,Pistons,"JAN 01, 2024",DET @ HOU,L,23,6,11,54.5%,3,6,50.0%,6,6,100.0%,0,2,2,2,1,1,2,2,21,-10
Alec Burks,Pistons,"DEC 30, 2023",DET vs. TOR,W,19,4,6,66.7%,3,3,100.0%,5,5,100.0%,0,0,0,1,0,0,0,0,16,6
Alec Burks,Pistons,"DEC 28, 2023",DET @ BOS,L,30,4,13,30.8%,4,12,33.3%,0,0,0.0%,1,1,2,1,2,0,0,2,12,-15
Alec Burks,Pistons,"DEC 26, 2023",DET vs. BKN,L,26,4,11,36.4%,2,6,33.3%,5,6,83.3%,1,4,5,0,0,0,2,1,15,-25
Alec Burks,Pistons,"DEC 23, 2023",DET @ BKN,L,16,2,8,25.0%,1,5,20.0%,0,0,0.0%,0,1,1,2,1,0,1,2,5,-20
Alec Burks,Pistons,"DEC 21, 2023",DET vs. UTA,L,9,1,4,25.0%,0,3,0.0%,3,3,100.0%,0,1,1,0,0,1,0,1,5,-9
Alec Burks,Pistons,"DEC 18, 2023",DET @ ATL,L,23,2,11,18.2%,0,2,0.0%,2,2,100.0%,1,1,2,2,1,0,0,3,6,-5
Alec Burks,Pistons,"DEC 16, 2023",DET @ MIL,L,4,0,2,0.0%,0,2,0.0%,1,2,50.0%,0,1,1,0,0,0,0,0,1,-11
Alec Burks,Pistons,"DEC 15, 2023",DET @ PHI,L,17,2,8,25.0%,0,4,0.0%,0,0,0.0%,0,2,2,0,0,0,0,1,4,-17
Alec Burks,Pistons,"DEC 13, 2023",DET vs. PHI,L,13,1,7,14.3%,1,3,33.3%,0,0,0.0%,1,2,3,0,1,0,0,1,3,-8
Alec Burks,Pistons,"DEC 11, 2023",DET vs. IND,L,13,4,6,66.7%,2,3,66.7%,4,4,100.0%,0,0,0,0,1,0,1,0,14,-2
Alec Burks,Pistons,"DEC 08, 2023",DET @ ORL,L,13,4,7,57.1%,2,3,66.7%,4,4,100.0%,1,2,3,0,0,0,1,1,14,-3
Alec Burks,Pistons,"DEC 06, 2023",DET vs. MEM,L,17,1,6,16.7%,1,5,20.0%,0,0,0.0%,0,2,2,2,0,0,1,1,3,-5
Alec Burks,Pistons,"NOV 30, 2023",DET @ NYK,L,11,0,3,0.0%,0,3,0.0%,1,1,100.0%,0,0,0,1,0,0,0,0,1,3
Alec Burks,Pistons,"NOV 29, 2023",DET vs. LAL,L,10,2,7,28.6%,1,3,33.3%,1,1,100.0%,1,0,1,0,0,0,0,1,6,-8
Alec Burks,Pistons,"NOV 27, 2023",DET vs. WAS,L,13,2,8,25.0%,0,5,0.0%,4,4,100.0%,0,0,0,1,0,0,0,1,8,-12
Alec Burks,Pistons,"NOV 24, 2023",DET @ IND,L,14,2,6,33.3%,2,3,66.7%,0,0,0.0%,0,2,2,1,1,1,2,1,6,-8
Alec Burks,Pistons,"NOV 20, 2023",DET vs. DEN,L,17,1,5,20.0%,0,4,0.0%,1,2,50.0%,0,3,3,2,1,0,1,1,3,-13
Alec Burks,Pistons,"NOV 19, 2023",DET @ TOR,L,22,3,9,33.3%,1,3,33.3%,7,8,87.5%,1,3,4,1,0,0,1,3,14,-29
Alec Burks,Pistons,"NOV 17, 2023",DET @ CLE,L,24,4,14,28.6%,2,9,22.2%,0,0,0.0%,2,1,3,1,1,0,0,3,10,-15
Alec Burks,Pistons,"NOV 14, 2023",DET vs. ATL,L,23,4,12,33.3%,4,9,44.4%,4,4,100.0%,1,1,2,5,1,0,1,3,16,-16
Alec Burks,Pistons,"NOV 12, 2023",DET @ CHI,L,21,3,7,42.9%,2,6,33.3%,8,9,88.9%,1,2,3,4,0,0,0,2,16,6
Alec Burks,Pistons,"OCT 30, 2023",DET @ OKC,L,21,4,9,44.4%,3,4,75.0%,0,0,0.0%,1,1,2,7,0,0,0,3,11,-9
Alec Burks,Pistons,"OCT 28, 2023",DET vs. CHI,W,26,6,12,50.0%,6,10,60.0%,0,1,0.0%,0,2,2,0,0,1,0,1,18,19
Alec Burks,Pistons,"OCT 27, 2023",DET @ CHA,W,31,5,10,50.0%,3,7,42.9%,11,12,91.7%,0,4,4,2,1,1,0,1,24,28
Alec Burks,Pistons,"OCT 25, 2023",DET @ MIA,L,25,2,8,25.0%,2,5,40.0%,1,2,50.0%,0,5,5,0,0,1,0,1,7,9
Alec Burks - Average,Average,,,,19.1,3.0,8.4,33.5%,1.9,5.1,34.4%,2.7,3.0,58.6%,0.4,1.7,2.2,1.3,0.4,0.2,0.6,1.5,10.6,-6.7
Jared Butler,Wizards,"JAN 03, 2024",WAS @ CLE,L,9,2,2,100.0%,1,1,100.0%,0,0,0.0%,0,1,1,1,0,0,0,0,5,-6
Jared Butler,Wizards,"DEC 22, 2023",WAS @ GSW,L,7,3,5,60.0%,1,3,33.3%,1,2,50.0%,0,1,1,4,1,0,0,0,8,10
Jared Butler,Wizards,"DEC 18, 2023",WAS @ SAC,L,5,3,4,75.0%,1,2,50.0%,1,1,100.0%,0,1,1,0,0,0,0,0,8,6
Jared Butler,Wizards,"DEC 15, 2023",WAS vs. IND,W,3,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,1,0,2,-8
Jared Butler,Wizards,"DEC 13, 2023",WAS vs. NOP,L,13,2,4,50.0%,2,4,50.0%,2,2,100.0%,0,1,1,4,1,0,1,1,8,-4
Jared Butler,Wizards,"DEC 11, 2023",WAS @ PHI,L,19,5,7,71.4%,0,0,0.0%,2,3,66.7%,0,0,0,4,2,0,1,2,12,-15
Jared Butler,Wizards,"DEC 08, 2023",WAS @ BKN,L,14,1,4,25.0%,0,2,0.0%,3,4,75.0%,0,3,3,0,0,0,3,1,5,-3
Jared Butler,Wizards,"DEC 06, 2023",WAS vs. PHI,L,14,0,3,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,4,0,0,1,5,0,4
Jared Butler,Wizards,"NOV 29, 2023",WAS @ ORL,L,5,1,2,50.0%,0,1,0.0%,2,2,100.0%,0,0,0,3,2,0,0,0,4,1
Jared Butler,Wizards,"NOV 27, 2023",WAS @ DET,W,2,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,0,0,0,0,1,0,0
Jared Butler,Wizards,"NOV 25, 2023",WAS vs. ATL,L,16,5,8,62.5%,2,4,50.0%,1,1,100.0%,0,2,2,5,2,1,2,4,13,-5
Jared Butler,Wizards,"NOV 20, 2023",WAS vs. MIL,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,2
Jared Butler,Wizards,"NOV 17, 2023",WAS vs. NYK,L,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-1
Jared Butler,Wizards,"OCT 30, 2023",WAS vs. BOS,L,6,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,0,0,1,0,0,1,0,0,4
Jared Butler,Wizards,"OCT 25, 2023",WAS @ IND,L,3,1,2,50.0%,1,1,100.0%,0,0,0.0%,0,0,0,0,0,0,0,0,3,2
Jared Butler - Average,Average,,,,7.9,1.6,3.0,42.9%,0.5,1.5,25.6%,0.8,1.0,39.4%,0.0,0.7,0.7,1.8,0.5,0.1,0.7,0.9,4.5,-0.9
Jimmy Butler,Heat,"DEC 30, 2023",MIA @ UTA,L,23,2,3,66.7%,0,0,0.0%,4,4,100.0%,0,2,2,1,0,1,2,2,8,4
Jimmy Butler,Heat,"DEC 18, 2023",MIA vs. MIN,L,34,5,12,41.7%,1,3,33.3%,4,6,66.7%,2,3,5,5,0,0,1,1,15,5
Jimmy Butler,Heat,"DEC 16, 2023",MIA vs. CHI,W,35,9,18,50.0%,0,2,0.0%,10,11,90.9%,1,3,4,2,2,0,2,3,28,12
Jimmy Butler,Heat,"DEC 14, 2023",MIA vs. CHI,L,36,6,15,40.0%,0,1,0.0%,8,10,80.0%,2,4,6,7,0,0,1,0,20,-10
Jimmy Butler,Heat,"DEC 13, 2023",MIA vs. CHA,W,29,4,8,50.0%,0,0,0.0%,7,7,100.0%,2,5,7,10,1,0,4,1,15,19
Jimmy Butler,Heat,"DEC 11, 2023",MIA @ CHA,W,36,7,12,58.3%,1,1,100.0%,8,9,88.9%,2,2,4,8,1,1,3,4,23,13
Jimmy Butler,Heat,"DEC 08, 2023",MIA vs. CLE,L,36,5,15,33.3%,0,2,0.0%,6,7,85.7%,3,2,5,2,1,0,2,1,16,-5
Jimmy Butler,Heat,"DEC 06, 2023",MIA @ TOR,W,35,7,16,43.8%,1,1,100.0%,4,5,80.0%,0,2,2,8,1,0,0,2,19,5
Jimmy Butler,Heat,"DEC 02, 2023",MIA vs. IND,L,37,12,23,52.2%,0,1,0.0%,9,9,100.0%,2,3,5,5,0,0,1,1,33,-17
Jimmy Butler,Heat,"NOV 30, 2023",MIA vs. IND,W,38,9,19,47.4%,0,1,0.0%,18,20,90.0%,4,7,11,3,0,0,3,1,36,-3
Jimmy Butler,Heat,"NOV 24, 2023",MIA @ NYK,L,37,7,14,50.0%,3,5,60.0%,6,6,100.0%,0,2,2,3,1,0,2,1,23,7
Jimmy Butler,Heat,"NOV 22, 2023",MIA @ CLE,W,28,3,12,25.0%,1,5,20.0%,3,4,75.0%,1,3,4,9,2,2,1,0,10,23
Jimmy Butler,Heat,"NOV 20, 2023",MIA @ CHI,W,29,4,11,36.4%,0,2,0.0%,8,9,88.9%,0,3,3,6,1,0,1,2,16,17
